90650,,10,761,,28,083,,$315,500,,9.81,,0.04,,27,130,,$60,770,,
90011,,24,240,,23,547,,$269,300,,4.29,,0.00,,22,168,,$30,171,,
91331,,103,689,,11,713,,23,780,,$283,000,,8.85,,0.05,,22,465,,$51,477,,
90201,,101,279,,17,060,,24,940,,$271,300,,5.94,,0.11,,24,104,,$37,267,,
92335,,5,506,,24,246,,$174,000,,17.33,,0.03,,22,772,,$42,943,,
90280,,12,922,,24,160,,$292,100,,7.31,,0.12,,23,278,,$42,776,,
90805,,93,524,,12,692,,27,646,,$282,000,,7.37,,0.17,,26,056,,$44,070,,
90250,,93,193,,13,920,,32,600,,$397,500,,6.70,,0.01,,31,087,,$45,995,,
91342,,91,725,,1,665,,24,967,,$322,400,,55.10,,0.27,,23,543,,$59,329,,
90044,,89,779,,17,478,,27,479,,$269,400,,5.14,,0.00,,25,144,,$29,870,,
92336,,3,555,,23,271,,$283,700,,24.87,,0.10,,22,223,,$87,116,,
92704,,88,123,,11,919,,20,468,,$332,600,,7.39,,0.14,,19,569,,$58,463,,
92804,,85,914,,12,265,,25,717,,$362,600,,7.00,,0.00,,24,363,,$53,293,,
91744,,85,040,,9,675,,19,211,,$285,900,,8.79,,0.00,,18,648,,$57,291,,
94565,,84,641,,2,803,,27,897,,$213,300,,30.20,,3.69,,25,761,,$55,255,,
92503,,84,519,,2,830,,24,754,,$222,500,,29.87,,4.22,,23,413,,$56,373,,
91910,,6,196,,27,557,,$340,300,,12.23,,0.03,,26,063,,$54,056,,
93033,,2,821,,17,696,,$265,700,,29.33,,0.13,,17,065,,$53,400,,
93307,,82,658,,595,,23,411,,$109,700,,138.90,,0.29,,21,275,,$33,711,,
95076,,82,474,,604,,24,331,,$366,100,,136.60,,2.61,,22,359,,$55,208,,
92376,,6,031,,22,370,,$162,300,,13.52,,0.13,,20,541,,$44,550,,
91710,,80,358,,3,736,,23,009,,$331,700,,21.51,,0.00,,21,952,,$70,768,,
92154,,2,157,,21,206,,$269,800,,36.96,,0.76,,20,202,,$57,618,,
94112,,23,606,,23,081,,$602,400,,3.36,,0.00,,21,975,,$71,625,,
90650,,10,761,,28,083,,$315,500,,9.81,,0.04,,27,130,,$60,770,,
90011,,24,240,,23,547,,$269,300,,4.29,,0.00,,22,168,,$30,171,,
91331,,103,689,,11,713,,23,780,,$283,000,,8.85,,0.05,,22,465,,$51,477,,
90201,,101,279,,17,060,,24,940,,$271,300,,5.94,,0.11,,24,104,,$37,267,,
92335,,5,506,,24,246,,$174,000,,17.33,,0.03,,22,772,,$42,943,,
90280,,